Year,Month,Consultation_Type,Case,Sex,Age_range,Total
2024,4,3,42,1,2,
2024,4,3,43,1,2,
2024,4,3,44,1,2,
2024,7,1,1,1,2,74.0
2024,7,1,3,1,2,24.0
2024,7,1,6,1,2,11.0
2024,7,1,4,1,2,24.0
2024,7,1,7,1,2,4.0
2024,7,1,5,1,2,4.0
2024,7,1,10,1,2,
2024,7,1,8,1,2,5.0
2024,7,1,33,1,2,4.0
2024,7,1,45,1,2,6.0
2024,7,2,46,1,2,34.0
2024,7,2,12,1,2,13.0
2024,7,2,11,1,2,6.0
2024,7,2,14,1,2,13.0
2024,7,2,47,1,2,
2024,7,2,20,1,2,18.0
2024,7,2,48,1,2,6.0
2024,7,2,16,1,2,12.0
2024,7,2,49,1,2,6.0
2024,7,2,15,1,2,8.0
2024,7,3,23,1,2,
2024,7,3,22,1,2,
2024,7,3,50,1,2,
2024,7,3,38,1,2,
2024,7,3,51,1,2,
2024,7,3,52,1,2,
2024,7,3,47,1,2,
2024,7,3,53,1,2,
2024,7,3,54,1,2,
2024,7,3,55,1,2,
2024,6,1,1,1,2,25.0
2024,6,1,3,1,2,22.0
2024,6,1,4,1,2,19.0
2024,6,1,7,1,2,2.0
2024,6,1,5,1,2,5.0
2024,6,1,17,1,2,10.0
2024,6,1,8,1,2,7.0
2024,6,1,10,1,2,1.0
2024,6,1,6,1,2,4.0
2024,6,1,33,1,2,1.0
2024,6,2,11,1,2,15.0
2024,6,2,34,1,2,10.0
2024,6,2,12,1,2,5.0
2024,6,2,48,1,2,5.0
2024,6,2,17,1,2,8.0
2024,6,2,20,1,2,12.0
2024,6,2,16,1,2,6.0
2024,6,2,15,1,2,10.0
2024,6,2,36,1,2,
2024,6,2,14,1,2,6.0
2024,6,3,38,1,2,1.0
2024,6,3,23,1,2,
2024,6,3,56,1,2,
2024,6,3,57,1,2,
2024,6,3,58,1,2,
2024,6,3,59,1,2,
2024,6,3,60,1,2,
2024,6,3,61,1,2,
2024,6,3,62,1,2,
2024,6,3,63,1,2,
2024,3,1,1,1,2,56.0
2024,3,1,3,1,2,32.0
2024,3,1,6,1,2,29.0
2024,3,1,4,1,2,27.0
2024,3,1,5,1,2,12.0
2024,3,1,7,1,2,4.0
2024,3,1,10,1,2,
2024,3,1,8,1,2,7.0
2024,3,1,33,1,2,1.0
2024,3,1,45,1,2,1.0
2024,3,2,34,1,2,11.0
2024,3,2,11,1,2,13.0
2024,3,2,12,1,2,8.0
2024,3,2,17,1,2,11.0
2024,3,2,64,1,2,2.0
2024,3,2,65,1,2,5.0
2024,3,2,37,1,2,7.0
2024,3,2,15,1,2,9.0
2024,3,2,66,1,2,
2024,3,2,67,1,2,2.0
2024,3,3,23,1,2,
2024,3,3,22,1,2,
2024,3,3,68,1,2,
2024,3,3,38,1,2,
2024,3,3,69,1,2,
2024,3,3,70,1,2,
2024,3,3,71,1,2,
2024,3,3,72,1,2,
2024,3,3,73,1,2,
2024,3,3,74,1,2,
2024,8,1,1,1,2,51.0
2024,8,1,7,1,2,8.0
2024,8,1,3,1,2,25.0
2024,8,1,4,1,2,14.0
2024,8,1,8,1,2,2.0
2024,8,1,6,1,2,5.0
2024,8,1,10,1,2,1.0
2024,8,1,75,1,2,8.0
2024,8,1,5,1,2,6.0
2024,8,1,45,1,2,7.0
2024,8,2,12,1,2,11.0
2024,8,2,46,1,2,21.0
2024,8,2,11,1,2,15.0
2024,8,2,35,1,2,2.0
2024,8,2,76,1,2,11.0
2024,8,2,47,1,2,
2024,8,2,14,1,2,11.0
2024,8,2,16,1,2,7.0
2024,8,2,20,1,2,14.0
2024,8,2,17,1,2,12.0
2024,8,3,77,1,2,
2024,8,3,23,1,2,
2024,8,3,22,1,2,
2024,8,3,51,1,2,
2024,8,3,78,1,2,
2024,8,3,79,1,2,
2024,8,3,50,1,2,
2024,8,3,80,1,2,
2024,8,3,81,1,2,
2024,11,1,1,1,2,128.0
2024,11,1,6,1,2,19.0
2024,11,1,3,1,2,24.0
2024,11,1,4,1,2,20.0
2024,11,1,7,1,2,9.0
2024,11,1,75,1,2,23.0
2024,11,1,17,1,2,15.0
2024,11,1,5,1,2,7.0
2024,11,1,10,1,2,
2024,11,1,45,1,2,6.0
2024,11,2,46,1,2,22.0
2024,11,2,76,1,2,31.0
2024,11,2,12,1,2,16.0
2024,11,2,82,1,2,3.0
2024,11,2,17,1,2,16.0
2024,11,2,16,1,2,11.0
2024,11,2,47,1,2,1.0
2024,11,2,35,1,2,
2024,11,2,36,1,2,
2024,11,2,65,1,2,9.0
2024,11,3,38,1,2,
2024,11,3,78,1,2,
2024,11,3,51,1,2,
2024,11,3,23,1,2,
2024,11,3,22,1,2,
2024,11,3,83,1,2,
2024,11,3,84,1,2,
2024,11,3,85,1,2,
2024,11,3,86,1,2,
2024,11,3,87,1,2,
2023,4,1,1,0,2,56.0
2023,4,1,2,0,2,
2023,4,1,3,0,2,16.0
2023,4,1,4,0,2,14.0
2023,4,1,5,0,2,6.0
2023,4,1,6,0,2,11.0
2023,4,1,7,0,2,2.0
2023,4,1,8,0,2,3.0
2023,4,1,9,0,2,6.0
2023,4,1,10,0,2,
2023,4,2,11,0,2,6.0
2023,4,2,12,0,2,29.0
2023,4,2,13,0,2,18.0
2023,4,2,14,0,2,5.0
2023,4,2,15,0,2,13.0
2023,4,2,16,0,2,7.0
2023,4,2,17,0,2,5.0
2023,4,2,18,0,2,2.0
2023,4,2,19,0,2,3.0
2023,4,2,20,0,2,7.0
2023,4,3,21,0,2,
2023,4,3,22,0,2,
2023,4,3,23,0,2,
2023,4,3,24,0,2,
2023,4,3,25,0,2,
2023,4,3,26,0,2,
2023,4,3,27,0,2,
2023,4,3,28,0,2,
2023,4,3,29,0,2,
2023,4,3,30,0,2,
2023,4,3,31,0,2,
2023,4,3,32,0,2,
2024,4,1,1,0,2,40.0
2024,4,1,3,0,2,21.0
2024,4,1,4,0,2,24.0
2024,4,1,5,0,2,6.0
2024,4,1,6,0,2,6.0
2024,4,1,7,0,2,
2024,4,1,10,0,2,2.0
2024,4,1,8,0,2,3.0
2024,4,1,17,0,2,6.0
2024,4,1,33,0,2,1.0
2024,4,2,11,0,2,17.0
2024,4,2,34,0,2,9.0
2024,4,2,12,0,2,23.0
2024,4,2,35,0,2,3.0
2024,4,2,20,0,2,21.0
2024,4,2,17,0,2,7.0
2024,4,2,16,0,2,5.0
2024,4,2,36,0,2,
2024,4,2,14,0,2,2.0
2024,4,2,37,0,2,4.0
2024,4,3,23,0,2,
2024,4,3,38,0,2,
2024,4,3,22,0,2,
2024,4,3,21,0,2,
2024,4,3,39,0,2,
2024,4,3,40,0,2,
2024,4,3,41,0,2,
2024,4,3,42,0,2,
2024,4,3,43,0,2,
2024,4,3,44,0,2,
2024,7,1,1,0,2,38.0
2024,7,1,3,0,2,23.0
2024,7,1,6,0,2,10.0
2024,7,1,4,0,2,12.0
2024,7,1,7,0,2,5.0
2024,7,1,5,0,2,2.0
2024,7,1,10,0,2,2.0
2024,7,1,8,0,2,4.0
2024,7,1,33,0,2,3.0
2024,7,1,45,0,2,1.0
2024,7,2,46,0,2,20.0
2024,7,2,12,0,2,18.0
2024,7,2,11,0,2,5.0
2024,7,2,14,0,2,8.0
2024,7,2,47,0,2,1.0
2024,7,2,20,0,2,16.0
2024,7,2,48,0,2,2.0
2024,7,2,16,0,2,2.0
2024,7,2,49,0,2,2.0
2024,7,2,15,0,2,7.0
2024,7,3,23,0,2,
2024,7,3,22,0,2,
2024,7,3,50,0,2,
2024,7,3,38,0,2,
2024,7,3,51,0,2,
2024,7,3,52,0,2,
2024,7,3,47,0,2,
2024,7,3,53,0,2,
2024,7,3,54,0,2,
2024,7,3,55,0,2,
2024,6,1,1,0,2,21.0
2024,6,1,3,0,2,16.0
2024,6,1,4,0,2,11.0
2024,6,1,7,0,2,1.0
2024,6,1,5,0,2,1.0
2024,6,1,17,0,2,4.0
2024,6,1,8,0,2,1.0
2024,6,1,10,0,2,1.0
2024,6,1,6,0,2,7.0
2024,6,1,33,0,2,1.0
2024,6,2,11,0,2,7.0
2024,6,2,34,0,2,10.0
2024,6,2,12,0,2,9.0
2024,6,2,48,0,2,2.0
2024,6,2,17,0,2,5.0
2024,6,2,20,0,2,12.0
2024,6,2,16,0,2,8.0
2024,6,2,15,0,2,4.0
2024,6,2,36,0,2,
2024,6,2,14,0,2,4.0
2024,6,3,38,0,2,
2024,6,3,23,0,2,
2024,6,3,56,0,2,
2024,6,3,57,0,2,
2024,6,3,58,0,2,
2024,6,3,59,0,2,
2024,6,3,60,0,2,
2024,6,3,61,0,2,
2024,6,3,62,0,2,
2024,6,3,63,0,2,
2024,3,1,1,0,2,54.0
2024,3,1,3,0,2,28.0
2024,3,1,6,0,2,12.0
2024,3,1,4,0,2,19.0
2024,3,1,5,0,2,4.0
2024,3,1,7,0,2,3.0
2024,3,1,10,0,2,1.0
2024,3,1,8,0,2,2.0
2024,3,1,33,0,2,3.0
2024,3,1,45,0,2,5.0
2024,3,2,34,0,2,9.0
2024,3,2,11,0,2,8.0
2024,3,2,12,0,2,14.0
2024,3,2,17,0,2,5.0
2024,3,2,64,0,2,5.0
2024,3,2,65,0,2,2.0
2024,3,2,37,0,2,2.0
2024,3,2,15,0,2,2.0
2024,3,2,66,0,2,
2024,3,2,67,0,2,1.0
2024,3,3,23,0,2,
2024,3,3,22,0,2,
2024,3,3,68,0,2,
2024,3,3,38,0,2,
2024,3,3,69,0,2,
2024,3,3,70,0,2,
2024,3,3,71,0,2,
2024,3,3,72,0,2,
2024,3,3,73,0,2,
2024,3,3,74,0,2,
2024,8,1,1,0,2,36.0
2024,8,1,7,0,2,6.0
2024,8,1,3,0,2,18.0
2024,8,1,4,0,2,17.0
2024,8,1,8,0,2,4.0
2024,8,1,6,0,2,9.0
2024,8,1,10,0,2,
2024,8,1,75,0,2,8.0
2024,8,1,5,0,2,2.0
2024,8,1,45,0,2,6.0
2024,8,2,12,0,2,16.0
2024,8,2,46,0,2,25.0
2024,8,2,11,0,2,9.0
2024,8,2,35,0,2,
2024,8,2,76,0,2,7.0
2024,8,2,47,0,2,
2024,8,2,14,0,2,9.0
2024,8,2,16,0,2,4.0
2024,8,2,20,0,2,11.0
2024,8,2,17,0,2,8.0
2024,8,3,77,0,2,
2024,8,3,23,0,2,
2024,8,3,22,0,2,
2024,8,3,51,0,2,
2024,8,3,78,0,2,
2024,8,3,79,0,2,
2024,8,3,50,0,2,
2024,8,3,80,0,2,
2024,8,3,81,0,2,
2024,11,1,1,0,2,103.0
2024,11,1,6,0,2,29.0
2024,11,1,3,0,2,21.0
2024,11,1,4,0,2,19.0
2024,11,1,7,0,2,4.0
2024,11,1,75,0,2,9.0
2024,11,1,17,0,2,3.0
2024,11,1,5,0,2,4.0
2024,11,1,10,0,2,
2024,11,1,45,0,2,6.0
2024,11,2,46,0,2,20.0
2024,11,2,76,0,2,31.0
2024,11,2,12,0,2,12.0
2024,11,2,82,0,2,1.0
2024,11,2,17,0,2,1.0
2024,11,2,16,0,2,6.0
2024,11,2,47,0,2,
2024,11,2,35,0,2,1.0
2024,11,2,36,0,2,
2024,11,2,65,0,2,3.0
2024,11,3,38,0,2,
2024,11,3,78,0,2,
2024,11,3,51,0,2,
2024,11,3,23,0,2,
2024,11,3,22,0,2,
2024,11,3,83,0,2,
2024,11,3,84,0,2,
2024,11,3,85,0,2,
2024,11,3,86,0,2,
2024,11,3,87,0,2,
2023,4,1,1,1,3,14.0
2023,4,1,2,1,3,6.0
2023,4,1,3,1,3,
2023,4,1,4,1,3,11.0
2023,4,1,5,1,3,3.0
2023,4,1,6,1,3,
2023,4,1,7,1,3,1.0
2023,4,1,8,1,3,3.0
2023,4,1,9,1,3,1.0
2023,4,1,10,1,3,1.0
2023,4,2,11,1,3,3.0
2023,4,2,12,1,3,3.0
2023,4,2,13,1,3,2.0
2023,4,2,14,1,3,1.0
2023,4,2,15,1,3,4.0
2023,4,2,16,1,3,1.0
2023,4,2,17,1,3,7.0
2023,4,2,18,1,3,
2023,4,2,19,1,3,
2023,4,2,20,1,3,5.0
2023,4,3,21,1,3,
2023,4,3,22,1,3,
2023,4,3,23,1,3,
2023,4,3,24,1,3,
2023,4,3,25,1,3,
2023,4,3,26,1,3,
2023,4,3,27,1,3,
2023,4,3,28,1,3,
2023,4,3,29,1,3,
2023,4,3,30,1,3,
2023,4,3,31,1,3,
2023,4,3,32,1,3,
2024,4,1,1,1,3,10.0
2024,4,1,3,1,3,10.0
2024,4,1,4,1,3,7.0
2024,4,1,5,1,3,1.0
2024,4,1,6,1,3,1.0
2024,4,1,7,1,3,3.0
2024,4,1,10,1,3,4.0
2024,4,1,8,1,3,3.0
2024,4,1,17,1,3,7.0
2024,4,1,33,1,3,3.0
2024,4,2,11,1,3,6.0
2024,4,2,34,1,3,2.0
2024,4,2,12,1,3,7.0
2024,4,2,35,1,3,2.0
2024,4,2,20,1,3,6.0
2024,4,2,17,1,3,8.0
2024,4,2,16,1,3,5.0
2024,4,2,36,1,3,1.0
2024,4,2,14,1,3,1.0
2024,4,2,37,1,3,4.0
2024,4,3,23,1,3,
2024,4,3,38,1,3,
2024,4,3,22,1,3,
2024,4,3,21,1,3,
2024,4,3,39,1,3,
2024,4,3,40,1,3,
2024,4,3,41,1,3,
2024,4,3,42,1,3,
2024,4,3,43,1,3,
2024,4,3,44,1,3,
2024,7,1,1,1,3,24.0
2024,7,1,3,1,3,9.0
2024,7,1,6,1,3,4.0
2024,7,1,4,1,3,11.0
2024,7,1,7,1,3,2.0
2024,7,1,5,1,3,1.0
2024,7,1,10,1,3,
2024,7,1,8,1,3,2.0
2024,7,1,33,1,3,3.0
2024,7,1,45,1,3,
2024,7,2,46,1,3,5.0
2024,7,2,12,1,3,9.0
2024,7,2,11,1,3,3.0
2024,7,2,14,1,3,5.0
2024,7,2,47,1,3,
2024,7,2,20,1,3,13.0
2024,7,2,48,1,3,1.0
2024,7,2,16,1,3,3.0
2024,7,2,49,1,3,
2024,7,2,15,1,3,3.0
2024,7,3,23,1,3,
2024,7,3,22,1,3,
2024,7,3,50,1,3,
2024,7,3,38,1,3,
2024,7,3,51,1,3,
2024,7,3,52,1,3,
2024,7,3,47,1,3,
2024,7,3,53,1,3,
2024,7,3,54,1,3,
2024,7,3,55,1,3,
2024,6,1,1,1,3,9.0
2024,6,1,3,1,3,3.0
2024,6,1,4,1,3,8.0
2024,6,1,7,1,3,1.0
2024,6,1,5,1,3,1.0
2024,6,1,17,1,3,9.0
2024,6,1,8,1,3,1.0
2024,6,1,10,1,3,
2024,6,1,6,1,3,1.0
2024,6,1,33,1,3,3.0
2024,6,2,11,1,3,4.0
2024,6,2,34,1,3,1.0
2024,6,2,12,1,3,2.0
2024,6,2,48,1,3,2.0
2024,6,2,17,1,3,10.0
2024,6,2,20,1,3,5.0
2024,6,2,16,1,3,1.0
2024,6,2,15,1,3,
2024,6,2,36,1,3,
2024,6,2,14,1,3,1.0
2024,6,3,38,1,3,
2024,6,3,23,1,3,
2024,6,3,56,1,3,
2024,6,3,57,1,3,
2024,6,3,58,1,3,
2024,6,3,59,1,3,
2024,6,3,60,1,3,
2024,6,3,61,1,3,
2024,6,3,62,1,3,
2024,6,3,63,1,3,
2024,3,1,1,1,3,19.0
2024,3,1,3,1,3,4.0
2024,3,1,6,1,3,7.0
2024,3,1,4,1,3,6.0
2024,3,1,5,1,3,
2024,3,1,7,1,3,
2024,3,1,10,1,3,1.0
2024,3,1,8,1,3,6.0
2024,3,1,33,1,3,1.0
2024,3,1,45,1,3,2.0
2024,3,2,34,1,3,2.0
2024,3,2,11,1,3,3.0
2024,3,2,12,1,3,5.0
2024,3,2,17,1,3,6.0
2024,3,2,64,1,3,4.0
2024,3,2,65,1,3,1.0
2024,3,2,37,1,3,1.0
2024,3,2,15,1,3,2.0
2024,3,2,66,1,3,
2024,3,2,67,1,3,1.0
2024,3,3,23,1,3,
2024,3,3,22,1,3,
2024,3,3,68,1,3,
2024,3,3,38,1,3,
2024,3,3,69,1,3,
2024,3,3,70,1,3,
2024,3,3,71,1,3,
2024,3,3,72,1,3,
2024,3,3,73,1,3,
2024,3,3,74,1,3,
2024,8,1,1,1,3,37.0
2024,8,1,7,1,3,4.0
2024,8,1,3,1,3,6.0
2024,8,1,4,1,3,11.0
2024,8,1,8,1,3,5.0
2024,8,1,6,1,3,
2024,8,1,10,1,3,3.0
2024,8,1,75,1,3,7.0
2024,8,1,5,1,3,5.0
2024,8,1,45,1,3,
2024,8,2,12,1,3,7.0
2024,8,2,46,1,3,7.0
2024,8,2,11,1,3,6.0
2024,8,2,35,1,3,4.0
2024,8,2,76,1,3,13.0
2024,8,2,47,1,3,
2024,8,2,14,1,3,9.0
2024,8,2,16,1,3,7.0
2024,8,2,20,1,3,6.0
2024,8,2,17,1,3,3.0
2024,8,3,77,1,3,
2024,8,3,23,1,3,
2024,8,3,22,1,3,
2024,8,3,51,1,3,
2024,8,3,78,1,3,
2024,8,3,79,1,3,
2024,8,3,50,1,3,
2024,8,3,80,1,3,
2024,8,3,81,1,3,
2024,11,1,1,1,3,96.0
2024,11,1,6,1,3,6.0
2024,11,1,3,1,3,10.0
2024,11,1,4,1,3,19.0
2024,11,1,7,1,3,8.0
2024,11,1,75,1,3,12.0
2024,11,1,17,1,3,4.0
2024,11,1,5,1,3,2.0
2024,11,1,10,1,3,5.0
2024,11,1,45,1,3,1.0
2024,11,2,46,1,3,7.0
2024,11,2,76,1,3,52.0
2024,11,2,12,1,3,4.0
2024,11,2,82,1,3,2.0
2024,11,2,17,1,3,5.0
2024,11,2,16,1,3,10.0
2024,11,2,47,1,3,1.0
2024,11,2,35,1,3,
2024,11,2,36,1,3,
2024,11,2,65,1,3,2.0
2024,11,3,38,1,3,
2024,11,3,78,1,3,
2024,11,3,51,1,3,
2024,11,3,23,1,3,
2024,11,3,22,1,3,
2024,11,3,83,1,3,
2024,11,3,84,1,3,
2024,11,3,85,1,3,
2024,11,3,86,1,3,
2024,11,3,87,1,3,
2023,4,1,1,0,3,7.0
2023,4,1,2,0,3,
2023,4,1,3,0,3,6.0
2023,4,1,4,0,3,7.0
2023,4,1,5,0,3,3.0
2023,4,1,6,0,3,2.0
2023,4,1,7,0,3,3.0
2023,4,1,8,0,3,4.0
2023,4,1,9,0,3,
2023,4,1,10,0,3,3.0
2023,4,2,11,0,3,3.0
2023,4,2,12,0,3,6.0
2023,4,2,13,0,3,4.0
2023,4,2,14,0,3,2.0
2023,4,2,15,0,3,5.0
2023,4,2,16,0,3,2.0
2023,4,2,17,0,3,3.0
2023,4,2,18,0,3,
2023,4,2,19,0,3,
2023,4,2,20,0,3,
2023,4,3,21,0,3,
2023,4,3,22,0,3,
2023,4,3,23,0,3,
2023,4,3,24,0,3,
2023,4,3,25,0,3,
2023,4,3,26,0,3,
2023,4,3,27,0,3,
2023,4,3,28,0,3,
2023,4,3,29,0,3,
2023,4,3,30,0,3,
2023,4,3,31,0,3,
2023,4,3,32,0,3,
2024,4,1,1,0,3,12.0
2024,4,1,3,0,3,3.0
2024,4,1,4,0,3,6.0
2024,4,1,5,0,3,2.0
2024,4,1,6,0,3,
2024,4,1,7,0,3,3.0
2024,4,1,10,0,3,2.0
2024,4,1,8,0,3,4.0
2024,4,1,17,0,3,2.0
2024,4,1,33,0,3,7.0
2024,4,2,11,0,3,3.0
2024,4,2,34,0,3,6.0
2024,4,2,12,0,3,11.0
2024,4,2,35,0,3,6.0
2024,4,2,20,0,3,3.0
2024,4,2,17,0,3,2.0
2024,4,2,16,0,3,4.0
2024,4,2,36,0,3,1.0
2024,4,2,14,0,3,1.0
2024,4,2,37,0,3,1.0
2024,4,3,23,0,3,
2024,4,3,38,0,3,
2024,4,3,22,0,3,
2024,4,3,21,0,3,
2024,4,3,39,0,3,
2024,4,3,40,0,3,
2024,4,3,41,0,3,
2024,4,3,42,0,3,
2024,4,3,43,0,3,
2024,4,3,44,0,3,
2024,7,1,1,0,3,14.0
2024,7,1,3,0,3,10.0
2024,7,1,6,0,3,6.0
2024,7,1,4,0,3,4.0
2024,7,1,7,0,3,
2024,7,1,5,0,3,
2024,7,1,10,0,3,3.0
2024,7,1,8,0,3,3.0
2024,7,1,33,0,3,6.0
2024,7,1,45,0,3,
2024,7,2,46,0,3,8.0
2024,7,2,12,0,3,10.0
2024,7,2,11,0,3,
2024,7,2,14,0,3,3.0
2024,7,2,47,0,3,
2024,7,2,20,0,3,5.0
2024,7,2,48,0,3,3.0
2024,7,2,16,0,3,3.0
2024,7,2,49,0,3,
2024,7,2,15,0,3,2.0
2024,7,3,23,0,3,
2024,7,3,22,0,3,
2024,7,3,50,0,3,
2024,7,3,38,0,3,
2024,7,3,51,0,3,
2024,7,3,52,0,3,1.0
2024,7,3,47,0,3,
2024,7,3,53,0,3,
2024,7,3,54,0,3,
2024,7,3,55,0,3,
2024,6,1,1,0,3,7.0
2024,6,1,3,0,3,3.0
2024,6,1,4,0,3,9.0
2024,6,1,7,0,3,1.0
2024,6,1,5,0,3,
2024,6,1,17,0,3,3.0
2024,6,1,8,0,3,2.0
2024,6,1,10,0,3,
2024,6,1,6,0,3,2.0
2024,6,1,33,0,3,1.0
2024,6,2,11,0,3,2.0
2024,6,2,34,0,3,4.0
2024,6,2,12,0,3,10.0
2024,6,2,48,0,3,2.0
2024,6,2,17,0,3,3.0
2024,6,2,20,0,3,1.0
2024,6,2,16,0,3,2.0
2024,6,2,15,0,3,2.0
2024,6,2,36,0,3,
2024,6,2,14,0,3,
2024,6,3,38,0,3,
2024,6,3,23,0,3,
2024,6,3,56,0,3,
2024,6,3,57,0,3,
2024,6,3,58,0,3,
2024,6,3,59,0,3,
2024,6,3,60,0,3,
2024,6,3,61,0,3,
2024,6,3,62,0,3,
2024,6,3,63,0,3,
2024,3,1,1,0,3,15.0
2024,3,1,3,0,3,11.0
2024,3,1,6,0,3,9.0
2024,3,1,4,0,3,5.0
2024,3,1,5,0,3,1.0
2024,3,1,7,0,3,4.0
2024,3,1,10,0,3,3.0
2024,3,1,8,0,3,3.0
2024,3,1,33,0,3,3.0
2024,3,1,45,0,3,3.0
2024,3,2,34,0,3,1.0
2024,3,2,11,0,3,1.0
2024,3,2,12,0,3,6.0
2024,3,2,17,0,3,3.0
2024,3,2,64,0,3,4.0
2024,3,2,65,0,3,1.0
2024,3,2,37,0,3,1.0
2024,3,2,15,0,3,2.0
2024,3,2,66,0,3,
2024,3,2,67,0,3,1.0
2024,3,3,23,0,3,
2024,3,3,22,0,3,
2024,3,3,68,0,3,
2024,3,3,38,0,3,
2024,3,3,69,0,3,
2024,3,3,70,0,3,
2024,3,3,71,0,3,
2024,3,3,72,0,3,
2024,3,3,73,0,3,
2024,3,3,74,0,3,
2024,8,1,1,0,3,28.0
2024,8,1,7,0,3,5.0
2024,8,1,3,0,3,8.0
2024,8,1,4,0,3,10.0
2024,8,1,8,0,3,8.0
2024,8,1,6,0,3,4.0
2024,8,1,10,0,3,3.0
2024,8,1,75,0,3,8.0
2024,8,1,5,0,3,2.0
2024,8,1,45,0,3,1.0
2024,8,2,12,0,3,14.0
2024,8,2,46,0,3,7.0
2024,8,2,11,0,3,7.0
2024,8,2,35,0,3,6.0
2024,8,2,76,0,3,16.0
2024,8,2,47,0,3,
2024,8,2,14,0,3,10.0
2024,8,2,16,0,3,4.0
2024,8,2,20,0,3,6.0
2024,8,2,17,0,3,1.0
2024,8,3,77,0,3,
2024,8,3,23,0,3,
2024,8,3,22,0,3,
2024,8,3,51,0,3,
2024,8,3,78,0,3,
2024,8,3,79,0,3,
2024,8,3,50,0,3,
2024,8,3,80,0,3,
2024,8,3,81,0,3,
2024,11,1,1,0,3,78.0
2024,11,1,6,0,3,10.0
2024,11,1,3,0,3,12.0
2024,11,1,4,0,3,11.0
2024,11,1,7,0,3,7.0
2024,11,1,75,0,3,10.0
2024,11,1,17,0,3,
2024,11,1,5,0,3,2.0
2024,11,1,10,0,3,
2024,11,1,45,0,3,
2024,11,2,46,0,3,5.0
2024,11,2,76,0,3,41.0
2024,11,2,12,0,3,13.0
2024,11,2,82,0,3,2.0
2024,11,2,17,0,3,
2024,11,2,16,0,3,10.0
2024,11,2,47,0,3,
2024,11,2,35,0,3,
2024,11,2,36,0,3,
2024,11,2,65,0,3,1.0
2024,11,3,38,0,3,
2024,11,3,78,0,3,
2024,11,3,51,0,3,
2024,11,3,23,0,3,
2024,11,3,22,0,3,
2024,11,3,83,0,3,
2024,11,3,84,0,3,
2024,11,3,85,0,3,
2024,11,3,86,0,3,
2024,11,3,87,0,3,
2023,4,1,1,1,4,6.0
2023,4,1,2,1,4,2.0
2023,4,1,3,1,4,4.0
2023,4,1,4,1,4,7.0
2023,4,1,5,1,4,1.0
2023,4,1,6,1,4,2.0
2023,4,1,7,1,4,
2023,4,1,8,1,4,3.0
2023,4,1,9,1,4,
2023,4,1,10,1,4,1.0
2023,4,2,11,1,4,1.0
2023,4,2,12,1,4,5.0
2023,4,2,13,1,4,1.0
2023,4,2,14,1,4,2.0
2023,4,2,15,1,4,2.0
2023,4,2,16,1,4,4.0
2023,4,2,17,1,4,2.0
2023,4,2,18,1,4,1.0
2023,4,2,19,1,4,
2023,4,2,20,1,4,2.0
2023,4,3,21,1,4,
2023,4,3,22,1,4,
2023,4,3,23,1,4,
2023,4,3,24,1,4,
2023,4,3,25,1,4,
2023,4,3,26,1,4,
2023,4,3,27,1,4,
2023,4,3,28,1,4,
2023,4,3,29,1,4,
2023,4,3,30,1,4,
2023,4,3,31,1,4,
2023,4,3,32,1,4,
2024,4,1,1,1,4,
2024,4,1,3,1,4,2.0
2024,4,1,4,1,4,3.0
2024,4,1,5,1,4,3.0
2024,4,1,6,1,4,3.0
2024,4,1,7,1,4,5.0
2024,4,1,10,1,4,2.0
2024,4,1,8,1,4,7.0
2024,4,1,17,1,4,3.0
2024,4,1,33,1,4,2.0
2024,4,2,11,1,4,6.0
2024,4,2,34,1,4,6.0
2024,4,2,12,1,4,4.0
2024,4,2,35,1,4,8.0
2024,4,2,20,1,4,4.0
2024,4,2,17,1,4,3.0
2024,4,2,16,1,4,2.0
2024,4,2,36,1,4,
2024,4,2,14,1,4,
2024,4,2,37,1,4,3.0
2024,4,3,23,1,4,
2024,4,3,38,1,4,
2024,4,3,22,1,4,
2024,4,3,21,1,4,
2024,4,3,39,1,4,
2024,4,3,40,1,4,
2024,4,3,41,1,4,
2024,4,3,42,1,4,
2024,4,3,43,1,4,
2024,4,3,44,1,4,
2024,7,1,1,1,4,13.0
2024,7,1,3,1,4,3.0
2024,7,1,6,1,4,8.0
2024,7,1,4,1,4,2.0
2024,7,1,7,1,4,1.0
2024,7,1,5,1,4,1.0
2024,7,1,10,1,4,1.0
2024,7,1,8,1,4,3.0
2024,7,1,33,1,4,5.0
2024,7,1,45,1,4,
2024,7,2,46,1,4,6.0
2024,7,2,12,1,4,6.0
2024,7,2,11,1,4,1.0
2024,7,2,14,1,4,4.0
2024,7,2,47,1,4,2.0
2024,7,2,20,1,4,1.0
2024,7,2,48,1,4,3.0
2024,7,2,16,1,4,4.0
2024,7,2,49,1,4,
2024,7,2,15,1,4,
2024,7,3,23,1,4,
2024,7,3,22,1,4,
2024,7,3,50,1,4,
2024,7,3,38,1,4,
2024,7,3,51,1,4,
2024,7,3,52,1,4,
2024,7,3,47,1,4,
2024,7,3,53,1,4,
2024,7,3,54,1,4,
2024,7,3,55,1,4,
2024,6,1,1,1,4,4.0
2024,6,1,3,1,4,1.0
2024,6,1,4,1,4,2.0
2024,6,1,7,1,4,1.0
2024,6,1,5,1,4,
2024,6,1,17,1,4,5.0
2024,6,1,8,1,4,3.0
2024,6,1,10,1,4,
2024,6,1,6,1,4,1.0
2024,6,1,33,1,4,2.0
